page_title,page_id
Vertical farming,3555585
Vertical forward grip,8108762
Vertical launching system,666703
Vertical mattress stitch,11949693
Vertical service code,417914
Vertical stabilizer,1941545
Vertical video,47438085
Vertical wind tunnel,4228371
Vertically aligned carbon nanotube arrays,51417988
Vertico spatially modulated illumination,22234665
Very-high-density cable interconnect,4144614
Very-small-aperture terminal,202072
Very high frequency,69480
Very large database,30864622
Very large floating structure,6517038
Very low frequency,160505
Vesicle (biology and chemistry),32572
Vesicular monoamine transporter,1246395
Vespel,3682802
Vessel monitoring system,12270125
Vestibular evoked myogenic potential,21567917
Veterinary surgery,5090546
Vi capsular polysaccharide vaccine,15820568
Via fence,26883627
Via ferrata,2189133
Viable count,39571462
Viber,33854598
Vibraphone,52872
Vibrating structure gyroscope,954307
Vibration fatigue,36945036
Vibration isolation,4449103
Vibrato,65723
Vibrato systems for guitar,1357204
Vibratome,23043272
Vibratory fluidized bed,40798796
Vibratory shear-enhanced process,25694179
Vibrio natriegens,10894971
Vibronic spectroscopy,38381971
Vicinal difunctionalization,27399546
Vickers VC10,338941
Vickers hardness test,1552505
Vickers machine gun,647603
VidFIRE,1060378
Video,32441
Video-oculography,39935391
Video-signal generator,4280837
Video CD,42803
Video Coding Engine,42044327
Video Floppy,11829069
Video Share,13780128
Video assist,1788653
Video assistant referee,52603441
Video banking,23065805
Video camera,472645
Video camera tube,516757
Video capture,6773078
Video codec,54475
Video content analysis,27916667
Video copy detection,30011620
Video design,20210086
Video detection and ranging,29386093
Video display controller,3383344
Video door-phone,36090978
Video editing,207395
Video editing software,32624
Video game accessory,2648527
Video game console,32629
Video game console emulator,18934755
Video game development,700265
Video game programming,773853
Video interaction guidance,37928741
Video modulation,566523
Video on demand,147143
Video over LTE,44848172
Video post-processing,11196573
Video production,1553972
Video quality,2534867
Video relay service,4010858
Video remote interpreting,7769856
Video search engine,2849204
Video server,984038
Videocassette recorder,23442715
Videography,1647157
Videotape,147952
Videotelephony,2304367
Vienna Standard Mean Ocean Water,1546202
Vienna rectifier,23173874
View-Master,1022998
View camera,81633
View model,20061545
Viewing instrument,79434765
Viewshed analysis,22202671
Vigabatrin,2165673
Viloxazine,2177300
Vinblastine,2431609
Vinca alkaloid,5061419
Vincamine,6612076
Vincaminol,40347758
Vinclozolin,1999046
Vincristine,1102398
Vinegar,32762
Vinorelbine,2266150
Vinta,7953545
Vinyl bromide,11979382
Vinyl chloride,301888
Vinyl cutter,39976104
Vinyl ester resin,3074358
Vinyl iodide functional group,41227461
Vinylacetylene,2874515
Vinylcyclopropane rearrangement,17926212
Vinylon,2205030
Vinylphosphonic acid,41135398
Vinyltriethoxysilane,52363271
Vinyon,346209
Violet ray,1350462
Violin family,3171100
Viologen,474767
Viper engine,44322967
Viral load monitoring for HIV,50646737
Viral metagenomics,40951831
Viral transformation,4448546
Viral vector,5398413
Virgo,6800084
Viridian,1182474
Virosome,5206174
Virotherapy,1873971
VirtuaWin,22744060
Virtual Audio Cable,22642272
Virtual Cell,81799270
Virtual Fly Brain,31743434
Virtual PC,312015
Virtual Private LAN Service,1851809
Virtual Telecommunications Access Method,864826
Virtual advertising,29584935
Virtual assistant,19024298
Virtual camera system,21875249
Virtual channel,1453315
Virtual column,39965461
Virtual currency,6796824
Virtual directory,943527
Virtual disk and virtual drive,11734002
Virtual event,24336516
Virtual exchange,54078737
Virtual file system,351131
Virtual folder,2291342
Virtual globe,2265543
Virtual ground,564641
Virtual help desk,18718575
Virtual hosting,407617
Virtual intelligence,27726566
Virtual keyboard,4151148
Virtual leased line,4836848
Virtual machining,48010091
Virtual memory compression,44942220
Virtual number,24948413
Virtual patient,3775889
Virtual pet,242602
Virtual queue,7014943
Virtual reality therapy,4949370
Virtual screening,5703575
Virtual surround,3864383
Virtual tour,2795558
Virtual world,716896
Virtualization,18311356
Virtuoso Universal Server,5758975
Virus inactivation,8288876
Viscometer,42896
Visibility graph,1448291
Visibility polygon,12003132
Visible Human Project,336950
Visible light communication,2133133
Vision chip,31457388
Vision rehabilitation,41121734
Vision therapy,2010280
Visitor Based Network,15487538
Visitor management,12008039
Visitor pattern,38689
VistaVision,46210
Visual Basic (.NET),208996
Visual Basic (classic),6097382
Visual IRC,309828
Visual Studio,13980768
Visual Studio Lab Management,29783050
Visual Word,35901496
Visual descriptor,11591518
Visual odometry,18315951
Visual programming language,499268
Visual servoing,16928506
Visualization (graphics),660850
Visualization Library,17880566
Vitamin D analogues,25760860
Viterbi decoder,1653015
Viticulture,513591
Vitreous china,35977305
Vitreous enamel,314629
Vitrification,305927
Vitrified tile,22809431
Vivado,47261590
Vivarium,808362
VoIP phone,2079056
Vocal pedagogy,11713533
Vocal warm-up,4004740
Vocoder,32678
Voice-based marketing automation,39081590
Voice-over,32665
Voice Quality Symbols,47807232
Voice activity detection,1635643
Voice analysis,32681
Voice coil,1273734
Voice font,5552540
Voice logging,5294103
Voice over IP,75028
Voice user interface,2144362
Voicemail,254867
Void safety,23829996
Voided biaxial slab,15571008
Voiding cystourethrography,5649513
Volatile corrosion inhibitor,38529942
Volatile memory,1156873
Volcanic glass,247326
Voltage-controlled filter,614184
Voltage-controlled oscillator,599563
Voltage-sensitive dye,20042003
Voltage clamp,603690
Voltage controller,37576693
Voltage converter,5304916
Voltage divider,393519
Voltage multiplier,799521
Voltage reference,2404676
Voltage transformer,37355431
Voltaic pile,32566
Voltameter,4946900
Voltammetry,2430192
Volume Table of Contents,2899605
Volume boot record,5364422
Volume expander,16689223
Volume hologram,14075419
Volume mesh,78020996
Volume swell,1432213
Volumetric display,1167787
Volvo Engine Architecture,49459053
Vorbis,32489
Vorinostat,7326570
Voronoi diagram,177668
Vortex lift,3628901
Vortex mixer,2032557
Vortex tube,968879
Vosoritide,47764552
Vote counting,863306
Voter-verified paper audit trail,1168380
Voter database,1735624
Voting advice application,26776247
Voting machine,296438
Vowpal Wabbit,34732646
Voxel,222573
Vulcanization,38998
Vulcanized fibre,17505649
Vulkan,45578566
Vulnerability database,27466687
Vuvuzela,6019166
VxWorks,157105
VyOS,41435368
W-VHS,1577183
W3Perl,8217161
WAV,34062
WET Web Tester,7439118
WHO Surgical Safety Checklist,30541130
WORHP,31262846
WS-Security,705474
WWVB,325728
Wacker process,1811568
Waco Standard Cabin series,23159301
Wada test,822090
Wadcutter,594196
Waders (footwear),4981782
Wafer (electronics),41860
Wafer tumbler lock,6865242
Waffle fabric,25794307
Waffle slab foundation,24225619
Wah-wah pedal,313454
Wake-on-LAN,33958
Wakeboard boat,7513498
Wakeboarding,33623
Walk forward optimization,30260760
Walker (mobility),2015663
Walkie-talkie,369685
Walking stick,23794469
Wall bars,26942874
Wall tent,52755346
Wallpaper (computing),978101
Walnut oil,1208431
Walschaerts valve gear,1244901
Walsh function,380839
Wampum,416702
Wankel engine,33303
War Office Selection Boards,53567994
Ward Leonard control,13616862
Warehouse execution system,47137356
Warehouse management system,1745691
Warfarin,238097
Warm compress,51998238
Warm glass,29923728
Warp knitting,5491185
Warship,263960
Wash bottle,14619372
Washaway,23988882
Washburn's equation,1289909
Washed red blood cells,52828008
Washi,964442
Washing machine,172111
Washout filter,33136216
Waspaloy,20388931
Waste heat,5163454
Waste heat recovery unit,21546940
Waste oil,10470182
Waste stabilization pond,1340479
Wasted spark system,1139560
Wastegate,1597964
Waster,1520322
Wastewater treatment,588004
Watara Supervision,803181
Watch,60883
Watch glass,1388325
Watch strap,45464759
Watchdog timer,862179
Water-repellent glass,12076921
Water-tube boiler,1164759
Water balloon,238908
Water bottle,2007779
Water cannon,431462
Water clock,424964
Water content,1864331
Water cooling,531184
Water crystal gel,25254534
Water detector,2342502
Water dispenser,620957
Water drum,9084292
Water extraction,235907
Water feature,3238953
Water filter,757269
Water gas,4512387
Water gel explosive,47415993
Water hammer,79407608
Water in California,20732259
Water jacket,682399
Water jet cutter,2366787
Water knot,2116562
Water metering,12086946
Water pumping,2057978
Water purification,214701
Water quality,306773
Water remote sensing,39474341
Water shoe,14900127
Water softening,1312814
Water storage,33974097
Water supply,684928
Water tank,3783126
Water testing,13766136
Water treatment,239926
Water trough,424841
Water turbine,34053
Waterbed,429437
Watercraft,301664
Waterfall chart,5836134
Waterfall plot,4606982
Watering can,616960
Waterproofing,2099543
Waters' view,37876330
Watsu,38605870
Watt's linkage,1278026
WavPack,1078075
WaveLab,10737794
WaveNet,54133326
Wave Dragon,2511451
Wave pool,950236
Wave soldering,1005128
Waveguide,41863
Waveguide filter,25000433
Waveguide flange,29709342
Wavelength-dispersive X-ray spectroscopy,682635
Wavelength-division multiplexing,80464
Wavelength shifter,4749863
Wavelet packet decomposition,2242975
Wavelet transform,3352292
Waveplate,51940
Waveshaper,5968131
Wavetable synthesis,175310
Waviness,24059399
Wax,58256
Wax emulsion,49552891
Wax foundation,41017715
Wax motor,1290798
Wax thermostatic element,9300583
Waxed cotton,25061453
Waxed paper,220460
Waxy corn,3740523
Wayback Machine,23538754
Wayland (protocol),22675194
Waze,26551776
WeChat,34408890
Weak symbol,7177568
Weapon mount,24019952
Wear OS,42238242
Wear leveling,343505
Wearable cardioverter defibrillator,24587308
Wearable computer,33109
Wearable technology,23770249
Weather balloon,154877
Weather buoy,7700692
Weather forecasting,73231
Weather map,418456
Weather modification,265307
Weather radar,675776
Weather radio,3574810
Weather satellite,264727
Weather ship,1114260
Weatherstripping,8208783
Weaver rail mount,1245358
Weaving,51970
Web2project,28252044
WebAR,37933605
WebAssembly,47013794
WebDrive,42904519
WebGUI,849470
WebKit,689524
WebLOAD,44798568
WebOS,21011166
WebObjects,317400
WebQuest,18716636
WebRTC,31950946
WebSocket,25553718
WebSphere Optimized Local Adapters,26949079
WebUSB,50530275
WebVTT,38198009
Web API,2915176
Web API security,48161516
Web Application Messaging Protocol,45022181
Web Components,43690275
Web Coverage Service,14589276
Web Ontology Language,248001
Web Processing Service,10516649
Web Server Gateway Interface,1441500
Web Slice,21932527
Web accessibility,1192305
Web banner,34044
Web beacon,38203832
Web browser,33173
Web browsing history,29384738
Web colors,286621
Web conferencing,1558384
Web container,200690
Web crawler,33120
Web design,34035
Web development,611714
Web development tools,15774107
Web feed,717016
Web framework,2342095
Web hosting service,157465
Web mapping,8561200
Web navigation,30510498
Web portal,54293
Web query classification,16350490
Web server,33455
Web service,93483
Web storage,22792146
Web syndication,327054
Web testing,15089290
Web tracking,25266646
Web worker,24905484
Webbing,363639
Webcam,92171
Webgraph,31961387
Webisode,3502306
Website,33898
Website monitoring,4639235
Website wireframe,1711609
Wechsler Adult Intelligence Scale,1098261
Wechsler Individual Achievement Test,16714151
Wedge prism,16649339
Weed control,246674
Weed science,53497560
Weeder,4075466
Weibo,29464172
Weigh in motion,1554012
Weighing matrix,3301463
Weighing paper,49334402
Weighted clothing,4441182
Weighted correlation network analysis,41224221
Weighting curve,1586499
Weighting filter,41002
Weightlessness,18603506
Weightlifting gloves,7386950
Weird machine,43096823
Weld nut,20384555
Weld quality assurance,13182827
Welded wire mesh,25850042
Welded wire mesh fence,35055668
Welding,44883
Welding defect,25324417
Welding joint,26942963
Well,15105978
Well-known URI,51317935
Well control,2711593
Well deck,15718281
Well kill,10420935
Well logging,1111473
Wellington boot,191577
Wells light,36926801
Wellsite information transfer standard markup language,3174917
Western blot,174030
Western concert flute,1350006
Western saddle,905653
Westlaw,483210
Westminster Quarters,296074
Wet-bulb globe temperature,1214697
Wet chemistry,5653017
Wet grinder,1902235
Wet oxidation,7399275
Wet strength,26483217
Wet sub,8558743
Wet sulfuric acid process,23338454
Wet sump,2232727
Wet wing,8903990
Wet wipe,2198678
Wetness indicator,37753821
Wetsuit,177213
Wetware computer,2530148
Wget,371033
Whale oil,2079074
WhatsApp,32058867
Wheat flour,828090
Wheat germ agglutinin,33591489
Wheatpaste,856800
Wheel speed sensor,2137708
Wheel stud,8467275
Wheelchair,21481546
Wheelchair cushion,44070084
Wheelchair lift,14853653
Whey,210560
Whey protein,1525498
Whip stitch,10131179
Whipped-cream charger,471687
Whirly tube,28450531
Whisky,33153
White Portland cement,10106707
White Rabbit Project,35775998
White light scanner,24379341
White liquor,24654574
White noise machine,4024849
White oil,9012599
White spirit,869868
White tea,424412
Whiteboard,469661
Whitelist,182369
Whitespace character,2956700
Whitewash,464274
Whole-house fan,3214951
Whole genome bisulfite sequencing,49662809
Whole genome sequencing,21647820
Whole sky camera,23974929
Wi-Fi Direct,24703181
Wi-Fi Protected Access,422017
Wi-Fi Protected Setup,9228804
Wi-Fi deauthentication attack,47564307
Wi-Fi positioning system,15627340
WiGig,22781658
WiMAX,471844
WiSA,49861313
Wickerhamomyces anomalus,50197387
Wide-bandgap semiconductor,467183
Wide-body aircraft,181206
Wide area multilateration,31252500
Widescreen,33263
Wiedemann effect,201080
Wiegand effect,24031904
Wiener filter,1216721
Wiener index,14223173
Wigwag,5880598
Wii Fit,12206603
Wii Remote,5096985
Wiki,32851
Wiki software,33164
Wikidata,35412202
WildFly,36533156
Wildcat cartridge,1211942
Wildlife observation,13984801
Wilkinson's catalyst,1685554
Willans engine,41646238
Willemite,1591917
WinFIG,23391309
WinFS,521590
WinHelp,1749865
WinRAR,887427
WinSCP,1704504
Winamp,76264
Wind chime,420832
Wind controller,4132710
Wind power,277289
Wind resource assessment,20018805
Wind tunnel,38247
Wind turbine,20541773
Wind turbine design,8309537
Windhexe,794188
Winding hole,13429527
Winding machine,18511470
Windmill,43490
Window film,1864909
Window function,244097
Window handle,31325157
Window manager,876217
Windowing system,151967
Windows Address Book,4122463
Windows Assessment and Deployment Kit,17921227
Windows Clock,52885850
Windows Contacts,9188605
Windows Display Driver Model,5385679
Windows Error Reporting,7811238
Windows Forms,826727
Windows Identity Foundation,23759436
Windows Image Acquisition,4092237
Windows Imaging Component,9837649
Windows Ink,52271622
Windows Installer,1158591
Windows Interface Source Environment,23478632
Windows IoT,8969589
Windows Live,3060584
Windows Live Personalized Experience,3064461
Windows Management Instrumentation,439355
